npi,entity_type_code,provider_org_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential,provider_business_address_1,provider_business_address_2,provider_business_city,provider_business_state,provider_business_zip,taxonomy_code,provider_business_zip5
1437366085,2,ADVANCED NEUROSCIENCES INSTITUTE,,,,,,,101 FORREST CROSSING BLVD STE 103,,FRANKLIN,TN,370645430,174400000X,37064
1821205451,2,TENNESSEE ONCOLOGY PLLC,,,,,,,250 25TH AVE N,STE 310,NASHVILLE,TN,372031632,207RH0003X,37203
1346457710,2,FRANKLIN FAMILY CARE CLINIC PLLC,,,,,,,2001 MALLORY LN,SUITE 302,FRANKLIN,TN,370678233,261QP2300X,37067
1528275724,2,ACCREDO HEALTH GROUP INC,,,,,,,41 RACHEL DR STE 1,,NASHVILLE,TN,372143684,333600000X,37214
1740497593,2,THERATECH HOLDINGS,,,,,,,40 BURTON HILLS BLVD,SUITE 320,NASHVILLE,TN,372156155,261QM1200X,37215
1255548426,2,ASSOCIATES IN GASTRONETEROLOGY,,,,,,,5653 FRIST BLVD,SUITE 530,HERMITAGE,TN,37076,207RG0100X,37076
1780891903,2,"DEERWOOD ULTRASOUND, LLC",,,,,,,1667 PRESTON PL,,BRENTWOOD,TN,370278660,,37027
1730396854,2,DRS SWAN & BRENNAN INC,,,,,,,2010 CHURCH ST,SUITE 503,NASHVILLE,TN,372032012,174400000X,37203
1639386501,2,T KOEN ORTHODONTICS PLLC,,,,,,,131 INDIAN LAKE BLVD,SUITE 202,HENDERSONVILLE,TN,370756210,1223X0400X,37075
1396953063,2,"SMITH WILSON & ASSOCIATES, PC",,,,,,,1195 OLD HICKORY BLVD STE 203,,BRENTWOOD,TN,370274239,1223G0001X,37027
1508074279,2,CHURCH STREET CARE PLLC,,,,,,,1915 CHURCH ST,ONE HALF,NASHVILLE,TN,372032203,305R00000X,37203
1336357912,2,"ARMADILLO MEDICAL SERVICES, P.C.",,,,,,,420 COLLEGE ST STE A,,LAFAYETTE,TN,370831751,261QP2300X,37083
1619185428,2,"FRANK T RUTHERFORD MEMORIAL HOSPITAL, INC",,,,,,,718 LAFAYETTE RD,,RED BOILING SPRINGS,TN,371502021,261QR1300X,37150
1376751099,2,"FRANK T RUTHERFORD MEMORIAL HOSPITAL, INC",,,,,,,126 JMZ DR,,GORDONSVILLE,TN,385632152,261QC0050X,38563
1225246630,2,CAROLYNS TRANSPORTATION,,,,,,,108 IRIS DR,,MT PLEASANT,TN,384741009,343900000X,38474
1154539591,2,PRIMARY HEALTHCARE GROUP INC,,,,,,,207 HIGHWAY 52 BYP W,,LAFAYETTE,TN,370831728,363LF0000X,37083
1851500599,2,PAUL W. HAYES DC,,,,,,,4001 SEQUOIA TRL,,SPRING HILL,TN,371745184,111N00000X,37174
1457569345,2,"MCMINNVILLE WARREN COUNTY SENIOR CENTER, INC.",,,,,,,809 MORRISON ST,,MC MINNVILLE,TN,371101100,171W00000X,37110
1659580561,2,"HEATHER RIDGWAY DDS, MS, PC",,,,,,,510 BRENNAN LN,,FRANKLIN,TN,370676235,1223P0300X,37067
1972711828,2,VANDERBILT UNIVERSITY MEDICAL CENTER,,,,,,,1211 21ST AVE S,607 MEDICAL ARTS BUILDING,NASHVILLE,TN,372320001,133V00000X,37232
1346459385,2,CHAMBERLAND DENTISTRY PC,,,,,,,1006 COLLOREDO BLVD,,SHELBYVILLE,TN,37160,305R00000X,37160
1841409323,2,BRENTWOOD DERMATOLOGY,,,,,,,343 FRANKLIN RD,SUITE 202,BRENTWOOD,TN,370275213,174400000X,37027
1104036722,2,PULLIAM MIDDLE TENNESSEE SURGICAL ASSOCIATES PLLC,,,,,,,4601 CAROTHERS PARKWAY,SUITE 375,FRANKLIN,TN,37067,2086S0129X,37067
1093925612,2,CEDARS NURSING HOME INC.,,,,,,,932 E BADDOUR PKWY,,LEBANON,TN,370873707,314000000X,37087
1235349713,2,"CREEKVIEW DENTAL, PC",,,,,,,1450 SAM DAVIS RD,,SMYRNA,TN,371672736,1223G0001X,37167
1316158488,2,"SPEECH PATHOLOGY CONSULTANTS, LLC",,,,,,,529 MIDWAY CIR,,BRENTWOOD,TN,370275178,235Z00000X,37027
1720299688,2,MISSING PIECES.ORG,,,,,,,3798 ASBURY LANE,,MURFREESBORO,TN,37129,106H00000X,37129
1265643191,2,TAMMY COLLINS MD PC,,,,,,,404 CASTLE HEIGHTS AVE N,SUITE F,LEBANON,TN,370873805,207R00000X,37087
1215148945,2,GREEN HILLS MEDICAL CENTER,,,,,,,2001 GLEN ECHO RD,,NASHVILLE,TN,372152807,261Q00000X,37215
1114138914,2,HELPING HANDS SURGICAL ASSOCIATES INC,,,,,,,4304 CHARLOTTE PIKE,SUITE A,NASHVILLE,TN,37209,246ZS0410X,37209
1891906699,2,"GERIATRIC ANGELS, INC.",,,,,,,9600 HIGHWAY 46,,BON AQUA,TN,370252774,251E00000X,37025
1134330913,2,"CHARIOT TRANSPORTATION, INC.",,,,,,,1302 BAPTIST WORLD CENTER DR.,,NASHVILLE,TN,37207,343900000X,37207
1861603508,2,"BRENTWOOD DENTAL SPECIALISTS, LLC",,,,,,,1607 WESTGATE CIR,,BRENTWOOD,TN,370278075,1223P0221X,37027
1669683116,2,DR.'S HUDSON & HUDSON,,,,,,,1856 MEMORIAL DR,,CLARKSVILLE,TN,370434603,208D00000X,37043
1497966832,2,"SOUTHERN SPORTS MEDICINE INSTITUTE, PLLC",,,,,,,570 HARTSVILLE PIKE,PO 1686,GALLATIN,TN,370662450,207X00000X,37066
1356552855,2,MYET MEDICAL CENTER,,,,,,,7640 HIGHWAY 70 S,SUITE 101,NASHVILLE,TN,372211758,261QU0200X,37221
1568673796,2,"BASICS AND BEYOND, LLC",,,,,,,2424 21ST AVE S,SUITE #104,NASHVILLE,TN,372125315,225400000X,37212
1114128121,2,"HEALTHCARE STAFFERS, LLC",,,,,,,545 MAINSTREAM DR STE 100,,NASHVILLE,TN,372281213,385HR2060X,37228
1104027291,2,"GERIATRIX OF MASSACHUSETTS, INC",,,,,,,10 CADILLAC DR,SUITE 350,BRENTWOOD,TN,370275078,363LG0600X,37027
1518168616,2,PLASTIC SURGERY OF NASHVILLE,,,,,,,4535 HARDING PIKE,SUITE 304,NASHVILLE,TN,372052120,174400000X,37205
1033310206,2,GORDONSVILLE CLINIC,,,,,,,126 JMZ DR,,GORDONSVILLE,TN,385632152,207Q00000X,38563
1841491990,2,"RALPH H. RUCKLE, MD",,,,,,,103 REDBUD DR,SUITE C,PORTLAND,TN,371481617,207Q00000X,37148
1063613867,2,LYTTLE FOX THERAPY,,,,,,,3580 N MOUNT JULIET RD,,MOUNT JULIET,TN,371223061,261QD1600X,37122
1336340108,2,"STEVEN R KINNEY, MD",,,,,,,244 JACKSON MEADOWS DR,,HERMITAGE,TN,370761425,207Q00000X,37076
1750582391,2,NHC-OP LP,,,,,,,4601 CAROTHERS PKWY,SUITE 250,FRANKLIN,TN,370675976,251E00000X,37067
1366643074,2,MADISON FAMILY PRACTICE,,,,,,,1035 E OLD HICKORY BLVD,,MADISON,TN,371154160,173000000X,37115
1710188578,2,NEW HORIZONS CORPORATION,,,,,,,5221 HARDING PL,,NASHVILLE,TN,372172901,315P00000X,37217
1871794222,2,"GLEN OAKS, LLC",,,,,,,1101 GLENOAKS RD,,SHELBYVILLE,TN,37160,314000000X,37160
1184825606,2,"BRYANTS CLINIC,P.C.",,,,,,,200 EAST SPRING,,LEBANON,TN,37087,207Q00000X,37087
1659572907,2,DREAM AWAY SLEEP LAB,,,,,,,3326 ASPEN GROVE DR,SUITE 260,FRANKLIN,TN,370672837,261QS1200X,37067
1609078930,2,MERRILEE HEALTHCARE INC,,,,,,,121 21ST AVE N,SUITE 200,NASHVILLE,TN,372035213,174400000X,37203
1376745406,2,"IMPERIAL MEDICAL SERVICES, LLC",,,,,,,7420 RIVERFRONT DR,,NASHVILLE,TN,372216571,174400000X,37221
1760684799,2,"COUNSELING SERVICES OF MIDDLE TN, LLC",,,,,,,420 NORTH MAIN ST,,GOODLETTSVILLE,TN,37072,1041C0700X,37072
1063614113,2,TRINA WRIGHT,,,,,,,265 MARGARET CIR,,MC MINNVILLE,TN,371106815,313M00000X,37110
1366644361,2,CROSSROADS URGENT CARE PLLC,,,,,,,2445 MEMORIAL BLVD,,MURFREESBORO,TN,371295155,207Q00000X,37129
1699977348,2,"COOL SPRINGS INTERNAL MEDICINE & PEDIATRICS, PLLC.",,,,,,,1607 WESTGATE CIRCLE,SUITE 200,BRENTWOOD,TN,37027,174400000X,37027
1467654194,2,"NFC SURGERY CENTER, LLC",,,,,,,345 23RD AVE N,SUITE 401,NASHVILLE,TN,372031513,261QA0006X,37203
1861694671,2,"ROBERT G. FERLAND, M.D. PC",,,,,,,2102 PARK PLAZA DR,,SPRINGFIELD,TN,371723937,207Q00000X,37172
1033311535,2,"CHARTER OAK ENDODONTICS, INC",,,,,,,1926 HIGHWAY 46 S,,DICKSON,TN,370552754,1223E0200X,37055
1578765947,2,"HCA HEALTH SERVICES OF TENNESSEE, INC.",,,,,,,2300 PATTERSON ST,,NASHVILLE,TN,372031538,261QE0700X,37203
1528260999,2,NASHVILLE EYE CENTER OPTICAL,,,,,,,4306 HARDING RD,SUITE 102,NASHVILLE,TN,372052205,332B00000X,37205
1942402326,2,BARTLEY H BENSON DDS MS PC,,,,,,,4243 LEBANON RD,SUITE C,HERMITAGE,TN,37076,1223X0400X,37076
1871795286,2,"BARFIELD CRESCENT DENTAL, INC",,,,,,,220 BARFIELD CRESCENT RD,SUITE N,MURFREESBORO,TN,371282605,1223G0001X,37128
1609078229,2,DONALD W BLOCKER DO,,,,,,,605 S BROADWAY,,PORTLAND,TN,371481619,332H00000X,37148
1841493103,2,"ANIL PATEL, MD PC",,,,,,,280 WARFIELD BLVD,,CLARKSVILLE,TN,370431828,207RG0100X,37043
1659574077,2,CHS MEDICAL,,,,,,,983 NISSAN DRIVE,,SMYRNA,TN,37167,261QX0100X,37167
1427251719,2,DAVID O RANZ MD,,,,,,,171 HERITAGE PARK DR,,MURFREESBORO,TN,371291573,207W00000X,37129
1578766739,2,JOHN W. BACON M.D. PLLC,,,,,,,300 STEAM PLANT RD,SUITE 210,GALLATIN,TN,370663032,207XX0005X,37066
1407059777,2,LABORATORY FOR KIDNEY PATHOLOGY INC,,,,,,,1916 PATTERSON ST STE 501,,NASHVILLE,TN,372032153,207ZP0101X,37203
1376746768,2,"PRIMARY CARE AND PAIN RELIEF CENTER DBA NASHVILLEHEALTH SERVICES, INC.",,,,,,,1900 PATTERSON ST STE 100,,NASHVILLE,TN,372032127,261QP2300X,37203
1912100397,2,"NASHVILLE FAMILY FOOT CARE, PLLC",,,,,,,2400 PATTERSON ST,SUITE 123,NASHVILLE,TN,372031562,213ES0103X,37203
1114120524,2,"FRANKLIN EYE CARE, PLLC",,,,,,,3458 N MOUNT JULIET RD,,MT JULIET,TN,371223011,152W00000X,37122
1922201276,2,"ROMNEY RIDGE COUNSELING CENTER, INC.",,,,,,,3550 BRICK CHURCH PIKE,,NASHVILLE,TN,372072002,1041C0700X,37207
1780887679,2,SAINT THOMAS RUTHERFORD HOSPITAL,,,,,,,301 N UNIVERSITY ST,SUITE 101,MURFREESBORO,TN,371303900,261Q00000X,37130
1548463466,2,CHILDRENS DENTISTRY OF MURFREESBORO PLLC,,,,,,,538 BRANDIES CIRCLE,SUITE 102,MURFREESBORO,TN,37128,1223P0221X,37128
1063615938,2,NAUTICAL WHEELER INC.,,,,,,,"1417 W. BADDOUR PKY, SUITE A",,LEBANON,TN,37087,237700000X,37087
1053514927,2,CHEEKS OPTICAL INC,,,,,,,1922 SHADY BROOK ST,,COLUMBIA,TN,384013989,332H00000X,38401
1942403969,2,PETER N ARROWSMITH MD PC,,,,,,,210 25TH AVE N,9TH FLOOR,NASHVILLE,TN,372031606,261QS0132X,37203
1740483767,2,TIMOTHY K DUFFIN MD PLC,,,,,,,800 WEATHERLY DRIVE,100-L,CLARKSVILLE,TN,370434521,174400000X,37043
1750584785,2,EBC HEALTHCARE GROUP,,,,,,,417 WELSHWOOD DR,STE 100,NASHVILLE,TN,372114209,,37211
1154524908,2,PATTERSON CHIROPRACTIC SERVICES C.P.C.,,,,,,,130 KEDRON PARKWAY,,SPRING HILL,TN,37174,111N00000X,37174
1164625828,2,"MID STATE ENT, LLC",,,,,,,107 GLEN OAK BLVD,SUITE 101,HENDERSONVILLE,TN,37075,174400000X,37075
1558564021,2,"CEDAR GROVE MEDICAL ASSOCIATES,LLC",,,,,,,301 WOLVERINE TRAIL,SUITE 100,SMYRNA,TN,37167,174400000X,37167
1952505414,2,HENDERSONVILLE OBSTETRICS AND GYNECOLOGY,,,,,,,353 NEW SHACKLE ISLAND RD,SUITE 221 B,HENDERSONVILLE,TN,370752379,207V00000X,37075
1659575181,2,"BOWDOIN G. SMITH D.O.,P.C.",,,,,,,9 MAGGART CIR,,CARTHAGE,TN,370302151,207Q00000X,37030
1780888180,2,"DYNAMIC THERAPY CENTER, LLC",,,,,,,6650 EASTGATE BLVD,SUITE 101,LEBANON,TN,370906017,,37090
1952505265,2,TENNESSEE MENTAL HEALTH CONSUMERS' ASSOCIATION,,,,,,,955 WOODLAND ST,,NASHVILLE,TN,372063753,251S00000X,37206
1376747691,2,NP CARE LLC,,,,,,,438 NORTH WATER AVE,GALLATIN HEALTH CARE,GALLATIN,TN,37066,207QG0300X,37066
1104020445,2,PHILIP BRADLEY ANDERSON,,,,,,,1134 DOW ST,,MURFREESBORO,TN,371302486,2084P0800X,37130
1871797126,2,"JOHN H WILTERS, MD, PC",,,,,,,2201 MURPHY AVE,SUITE 306,NASHVILLE,TN,372031835,207V00000X,37203
1104020452,2,"COLUMBUS MEDICAL SERVICES, LLC",,,,,,,1004 HICKORY HILL LANE,SUITE 2,HERMITAGE,TN,37076,222Q00000X,37076
1609070960,2,"SAXON ASSOCIATES, LLC",,,,,,,1321 MURFREESBORO PIKE,SUITE 600,NASHVILLE,TN,372172626,251E00000X,37217
1083818108,2,FAIRVIEW MEDICAL CENTER,,,,,,,7100 ADAMS DR,,FAIRVIEW,TN,37062,207Q00000X,37062
1972707982,2,"CENTER FOR NEUROLOGICAL TREATMENT & RESEARCH, PLLC",,,,,,,331 LANDRUM PL,,CLARKSVILLE,TN,370436329,2084N0400X,37043
1881898898,2,RAMA MEDICAL GROUP,,,,,,,397 WALLACE RD,SUITE C 303,NASHVILLE,TN,372114854,207R00000X,37211
1962606871,2,"MITCHELL STANLICK, D.C., LLC",,,,,,,1451 BATTLEGROUND DR,,MURFREESBORO,TN,371291751,111N00000X,37129
1083818983,2,WALGREEN CO.,,,,,,,914 GREENLEA BLVD,,GALLATIN,TN,370663284,333600000X,37066
1790989754,2,SOS BUISNESS TRUST,,,,,,,515 STONECREST PKWY,SUITE 210,SMYRNA,TN,371676826,335E00000X,37167
1649474479,2,"CHC NASHVILLE CMHC, LLC",,,,,,,220 VENTURE CIR,,NASHVILLE,TN,372281604,251S00000X,37228
1043415532,2,"HAROLD T AKIN, MD PC",,,,,,,503 HIGHLAND TER STE B,,MURFREESBORO,TN,371302471,207W00000X,37130
1649475153,2,"TENNESSEE FAMILY MEDICINE, PLC",,,,,,,1047 GLENBROOK WAY,SUITE 120,HENDERSONVILLE,TN,370751231,207Q00000X,37075
1447455928,2,CENTRAL TENNESSEE NEUROLOGY PLLC,,,,,,,140 VO TECH DR,SUITE 4,MC MINNVILLE,TN,371101329,2084N0400X,37110
1417152604,2,BILL L DUKE II MD PC,,,,,,,102 BOYD ST,,ASHLAND CITY,TN,370151601,207VM0101X,37015
1245435478,2,LINDA A FOSTER MD,,,,,,,1589 SPARTA ST,SUITE 201,MCMINNVILLE,TN,371101332,207Q00000X,37110
1083819353,2,LAKEVUE PLASTIC & RECONSTRUCTIVE SURGERY PLLC,,,,,,,353 NEW SHACKLE ISLAND RD,SUITE 244 C,HENDERSONVILLE,TN,370752379,174400000X,37075
1740485945,2,THE DEMESSO GROUP LLC,,,,,,,1514 UNDERWOOD ST,,NASHVILLE,TN,37208,103TR0400X,37208
1225233463,2,WHITE HOUSE FAMILY PRACTICE LLC,,,,,,,2823 HIGHWAY 31 W,SUITE 200,WHITE HOUSE,TN,371885241,363LF0000X,37188
1700081759,2,HEALTH SPHERE WELLNESS CENTER LLC,,,,,,,4825 TROUSDALE DRIVE SUITE 216,,NASHVILLE,TN,37220,225100000X,37220
1528263506,2,"TOMASZ A. ZURAWEK, MD PA",,,,,,,118 HWY 70 E,SUITE 2,DICKSON,TN,370557039,174400000X,37055
1194920967,2,"DRS. TIDWELL, FAULKS, AND ALLEN - OPTOMETRY, PLLC",,,,,,,610 HENSLEE DR,,DICKSON,TN,370551211,152W00000X,37055
1164628749,2,PRIORITYONE REHAB,,,,,,,6410 CHARLOTTE PIKE STE 101 A,,NASHVILLE,TN,372092970,111NR0400X,37209
1821294505,2,SOUTHERN OPTICAL SERVICE,,,,,,,1916 PATTERSON ST,SUITE 104,NASHVILLE,TN,372032154,156FX1800X,37203
1861698284,2,ABSOLUTE CARE CHIROPRACTIC P.C.,,,,,,,4811 TROUSDALE DR STE D,,NASHVILLE,TN,372201323,111NR0400X,37220
1194921296,2,"CUMBERLAND BRAIN & SPINE, PLLC",,,,,,,5653 FRIST BLVD,STE 731,HERMITAGE,TN,370762066,207T00000X,37076
1316143464,2,CORNERSTONE MEDICAL GROUP PC,,,,,,,2001 MALLORY LN,# 302,FRANKLIN,TN,370678233,207R00000X,37067
1811193071,2,CENTERSTONE,,,,,,,201 UFFELMAN DR,,CLARKSVILLE,TN,370432975,251S00000X,37043
1528264637,2,"STEVEN R. NYQUIST, M.D.",,,,,,,354 COOL SPRINGS BLVD,SUITE 105,FRANKLIN,TN,370677252,2084P0800X,37067
1073719977,2,"NURTURE PEDIATRICS, PLLC",,,,,,,741 PRESIDENT PL,SUITE 210,SMYRNA,TN,371676807,208000000X,37167
1902002975,2,GARY J SMITH MD PC,,,,,,,7640 HIGHWAY 70 S,,NASHVILLE,TN,372211758,207QA0505X,37221
1235336975,2,"MID TENNESSEE NEUROLOGY ASSOCIATES,PLC",,,,,,,5651 FRIST BLVD,SUITE 308,HERMITAGE,TN,370762054,174400000X,37076
1639376353,2,STONECREST MEDICAL GROUP - FAMILY PRACTICE OF MURFREESBORO LLC,,,,,,,2706 OLD FORT PARKWAY,SUITE E,MURFREESBORO,TN,37128,207Q00000X,37128
1518163344,2,NATURAL SMILE BY DESIGN,,,,,,,400 SUGARTREE LN,SUITE 210,FRANKLIN,TN,370643071,1223P0700X,37064
1902003775,2,MARK W. SHELTON M.D. PLLC,,,,,,,397 WALLACE RD,STE 414,NASHVILLE,TN,372114854,2086S0129X,37211
1174720981,2,MOORE FAMILY MEDICAL PLC,,,,,,,115 N THOMPSON LN,,MURFREESBORO,TN,371294305,363LF0000X,37129
1972700417,2,CENTER FOR NEUROLOGICAL TREATMENT AND RESEARCH PLLC,,,,,,,254 REN MAR DR,SUITE 200,PLEASANT VIEW,TN,371463722,2084S0012X,37146
1487851044,2,"BELLEVUE MEDICAL GROUP, LLC",,,,,,,4230 HARDING RD,SUITE 530 HEART INSTITUTE,NASHVILLE,TN,372052013,207R00000X,37205
1881891331,2,"CENTER FOR NEUROLOGICAL TREATMENT & RESEARCH, PLLC",,,,,,,5073 COLUMBIA PIKE,SUITE 200,SPRING HILL,TN,371748607,2084S0012X,37174
1639376221,2,"SCHUSSLER FOOTCARE CENTERS, PLC",,,,,,,1762 MEMORIAL DR,,CLARKSVILLE,TN,370434562,213E00000X,37043
1568669836,2,CHRISTIAN F VISSERS MD PC,,,,,,,313 N MAIN ST,,ASHLAND CITY,TN,370151319,207X00000X,37015
1023215233,2,CENTER FOR NEUROLOGICAL TREATMENT & RESEARCH PLLC,,,,,,,125 COOL SPRINGS BLVD,SUITE 240,FRANKLIN,TN,37067,2084S0012X,37067
1427255884,2,PS HEALTHCARE,,,,,,,111 SOUTHEAST PARKWAY COURT,SUITE122,FRANKLIN,TN,37064,251J00000X,37064
1366649444,2,WALGREEN CO.,,,,,,,206 CROSSINGS LN,,MT JULIET,TN,371228547,333600000X,37122
1912104068,2,SUMNER SURGICAL ASSOCIATES PLLC,,,,,,,323 STEAM PLANT RD,,GALLATIN,TN,370663025,208600000X,37066
1881891927,2,CHRISTIAN F VISSERS MD PC,,,,,,,111 WEST KINGSTON SPRINGS ROAD,SUITE 104,KINGSTON SPRINGS,TN,37082,207X00000X,37082
1376740225,2,ADVANCED REHABILITATION MEDICINE LTD,,,,,,,1000 PHYSICIANS WAY,,FRANKLIN,TN,370671471,208100000X,37067
1427255462,2,"BODY ENLIGHTENMENT CHIROPRACTIC CARE, LLC",,,,,,,8331 SAWYER BROWN RD,,NASHVILLE,TN,372212539,111N00000X,37221
1215134192,2,"JULIE A HENDRIX, LLC",,,,,,,4323 CAROTHERS PKWY,SUITE 403,FRANKLIN,TN,370675914,207RE0101X,37067
1609073535,2,COLUMBIA MEDICAL GROUP - THE FRIST CLINIC INC,,,,,,,313 N MAIN ST,,ASHLAND CITY,TN,370151319,207Q00000X,37015
1205034014,2,FRIST CLINIC EXPRESS LLC,,,,,,,2501 PARK PLZ,BUILDING ONE,NASHVILLE,TN,372031512,207R00000X,37203
1831397645,2,"CAMELOT CARE CENTERS, INC",,,,,,,814 CHURCH ST,SUITE 400,NASHVILLE,TN,372033509,251S00000X,37203
1053519678,2,SULLIVAN ASTHMA AND ALLERGY CARE PC,,,,,,,3098 CAMPBELL STATION PKWY,SUITE A202,SPRING HILL,TN,37174,207K00000X,37174
1679771240,2,OLD HICKORY EMERGENCY PHYSICIANS,,,,,,,500 HOSPITAL DR,,MADISON,TN,371155031,207PE0004X,37115
1083812762,2,"THE RENFREW CENTERS, INC.",,,,,,,1624 WESTGATE CIRCLE,SUITE 100,BRENTWOOD,TN,37027,261QM0850X,37027
1760680284,2,"MEDICAL DIRECT CLUB, LLC",,,,,,,2026 LINDELL AVE,,NASHVILLE,TN,372035509,332B00000X,37203
1710185327,2,PUBLIX TENNESSEE LLC,,,,,,,1703 W MAIN ST,,LEBANON,TN,370873193,3336C0003X,37087
1952509572,2,COLUMBIA MEDICAL GROUP - THE FRIST CLINIC INC,,,,,,,111 WEST KINGSTON SPRINGS ROAD,,KINGSTON SPRINGS,TN,37082,207Q00000X,37082
1790983104,2,"CENTER FOR AUDIOLOGY, PC",,,,,,,1740 MEMORIAL DR,SUITE 1,CLARKSVILLE,TN,370434561,261QH0700X,37043
1871791293,2,FRANK L JAYAKODY MD PC,,,,,,,1701 NORTH MAIN ST,,SHELBYVILLE,TN,37160,207Q00000X,37160
1467650861,2,"JENSEN MEDICAL, INC",,,,,,,144 ROLLING HILLS DR,,HENDERSONVILLE,TN,370754348,335E00000X,37075
1427256882,2,SERENITY SLEEP LAB LLC,,,,,,,1525 HUNT CLUB BLVD STE 100,,GALLATIN,TN,370666070,291U00000X,37066
1184822637,2,"ALLERGY AND ASTHMA MEDICINE, P.C.",,,,,,,1409 W BADDOUR PARKWAY,SUITE E,LEBANON,TN,370872513,207K00000X,37087
1073711537,2,"ESSILOR LABORATORIES OF AMERICA, INC",,,,,,,501 MERRITT AVE,,NASHVILLE,TN,372035306,332H00000X,37203
1447458542,2,WILLIAM CARLYLE JOHNSON,,,,,,,710 MADISON ST,SUITE C,SHELBYVILLE,TN,371603519,332BX2000X,37160
1821296088,2,"SOUTHCREST CLINIC, P. C.",,,,,,,3413 NOLENSVILLE PIKE,SUITE A,NASHVILLE,TN,372112911,207R00000X,37211
1730387929,2,"GASTROENTEROLOGY ASSOCIATES AT THE SUMMIT, P.C.",,,,,,,5651 FRIST BLVD,SUITE 610,HERMITAGE,TN,370762060,174400000X,37076
1093913139,2,BERRYHILL EYE CARE INC,,,,,,,9237 GREENSBORO CT,,BRENTWOOD,TN,370277438,152W00000X,37027
1679772685,2,JAMES D BOMBOY JR MD PC,,,,,,,2000 CHURCH ST,,NASHVILLE,TN,372360002,207RE0101X,37236
1972701944,2,CUMBERLAND CLINIC OF CHIROPRACTIC LLC,,,,,,,800 SPARTA ST,,MCMINNVILLE,TN,371102632,111N00000X,37110
1386843308,2,DAVID H. HAASE,,,,,,,556B FIRE STATION RD,,CLARKSVILLE,TN,370434016,207Q00000X,37043
1013115005,2,"REGIONAL REHABILITATION CENTER, PLLC",,,,,,,6290 MANCHESTER HWY,,MORRISON,TN,373577589,261QP3300X,37357
1538367529,2,SOUTHERN PAIN INSTITUTE PLLC,,,,,,,739 PRESIDENT PL,SUITE 220,SMYRNA,TN,371676844,2081P2900X,37167
1821297854,2,WATTSMED PC,,,,,,,2001 CHARLOTTE AVE,STE 101,NASHVILLE,TN,372032032,207R00000X,37203
1619176427,2,SHELBYVILLE CLINIC CORP,,,,,,,841 UNION ST,SUITE C,SHELBYVILLE,TN,371602611,207R00000X,37160
1508065350,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,735 HARDING PLACE,,NASHVILLE,TN,37211,333600000X,37211
1871792788,2,"SAINT THOMAS EMERGENCY MEDICAL SERVICES, LLC",,,,,,,470 METROPLEX DR,SUITE 116-117,NASHVILLE,TN,372113161,341600000X,37211
1770782500,2,"WATSON PRIMARY CARE AND GENERAL ORTHOPAEDICS, PLC",,,,,,,7833 OLD HARDING PIKE,,NASHVILLE,TN,37221,261Q00000X,37221
1558560383,2,"ALVIN H. MEYER, JR., M.D., P.C.",,,,,,,5651 FRIST BLVD,STE 509,HERMITAGE,TN,370762054,207N00000X,37076
1669671368,2,INTERNAL MEDICINE ASSOCIATES LLC,,,,,,,121 MAYFIELD DR,,SMYRNA,TN,371673018,173000000X,37167
1437358025,2,DIXON CENTER OF CHIROPRACTIC INC,,,,,,,211 OLD HICKORY BLVD,,NASHVILLE,TN,372211301,111N00000X,37221
1457550006,2,RICHARD C. RIBEIRO,,,,,,,2305 RUDOLPHTOWN ROAD,,CLARKSVILLE,TN,37043,261QD0000X,37043
1720287121,2,MURFREESBORO SURGICAL ASSOCIATES,,,,,,,1009 N HIGHLAND AVE,,MURFREESBORO,TN,371302450,208600000X,37130
1346449733,2,"LYNN & YORK, OPTOMETRISTS, PC",,,,,,,2699 TOWNSEND CT,,CLARKSVILLE,TN,370436487,152W00000X,37043
1730388117,2,EAR NOSE & THROAT SPECIALISTS OF NASHVILLE PLC,,,,,,,393 WALLACE RD,SUITE A-202,NASHVILLE,TN,372114880,207Y00000X,37211
1124227202,2,SIDD FAMILY PSYCHIATRIC PLLC,,,,,,,1550 SHINING ORE DR,,BRENTWOOD,TN,370272218,2084P0800X,37027
1013116169,2,FRANKLIN CHIROPRACTIC CENTER LLC,,,,,,,128 HOLIDAY CT STE 107,,FRANKLIN,TN,370673092,111N00000X,37067
1295934537,2,"LITTLE FISH PHARMACY, LLC",,,,,,,758 HWY 46 S,SUITE 100,DICKSON,TN,370552556,332B00000X,37055
1104025246,2,MICHAEL E. GREEN,,,,,,,854 LONE OAK DR,,GALLATIN,TN,370663694,207W00000X,37066
1912106089,2,FOUNDATIONS ASSOCIATES,,,,,,,750 OLD HICKORY BLVD STE 100-2,,BRENTWOOD,TN,370274521,251S00000X,37027
1386844454,2,CAMPBELL STATION CARDIOLOGY,,,,,,,4847 COLUMBIA PIKE,,SPRING HILL,TN,371749241,174400000X,37174
1487854501,2,"TOTTY CHIROPRACTIC CENTERS, P.C.",,,,,,,4765 ANDREW JACKSON PKWY,,HERMITAGE,TN,370761301,261Q00000X,37076
1447450259,2,TOD R BUSHMAN DPM PC,,,,,,,5653 FRIST BLVD STE 441,,HERMITAGE,TN,370762062,213ES0103X,37076
