npi,entity_type_code,provider_org_name,provider_last_name,provider_first_name,provider_middle_name,provider_name_prefix,provider_name_suffix,provider_credential,provider_business_address_1,provider_business_address_2,provider_business_city,provider_business_state,primary_taxonomy,provider_business_zip5,zip,cbsa
1013922038,2,WALGREEN CO,,,,,,,2115 MEMORIAL BLVD,,SPRINGFIELD,TN,333600000X,37172,37172,34980
1831104850,2,WALGREEN CO,,,,,,,400 W SAM RIDLEY PKWY,,SMYRNA,TN,333600000X,37167,37167,34980
1386659308,2,WALGREEN CO,,,,,,,3010 S CHURCH ST,,MURFREESBORO,TN,333600000X,37127,37127,34980
1851306880,2,WALGREEN CO,,,,,,,101 N MAIN ST,,GOODLETTSVILLE,TN,333600000X,37072,37072,34980
1588679518,2,WALGREEN CO,,,,,,,1202 S JAMES CAMPBELL BLVD,,COLUMBIA,TN,333600000X,38401,38401,34980
1023023058,2,WALGREEN CO,,,,,,,4932 MAIN ST,,SPRING HILL,TN,333600000X,37174,37174,34980
1780699728,2,WALGREEN CO,,,,,,,450 HIGHWAY 52 BYP W,,LAFAYETTE,TN,333600000X,37083,37083,34980
1194739490,2,"DR. MARK LYNN & ASSOCIATES, PLLC",,,,,,,1800 GALLERIA BLVD,1330,FRANKLIN,TN,152W00000X,37067,37067,34980
1477568152,2,"WEST WILSON WALK-IN CLINIC, P.C.",,,,,,,4024 N MOUNT JULIET RD,,MT JULIET,TN,261QP2300X,37122,37122,34980
1205841095,2,"ADVENTIST HEALTH SYSTEM TEXAS, INC.",,,,,,,215 HIGHLAND CIRCLE DR,,PORTLAND,TN,314000000X,37148,37148,34980
1093720757,2,"LAKESHORE ESTATES, INC.",,,,,,,3025 FERNBROOK LN,,NASHVILLE,TN,313M00000X,37214,37214,34980
1932114592,2,"LAKESHORE ESTATES, INC.",,,,,,,8044 COLEY DAVIS RD,,NASHVILLE,TN,313M00000X,37221,37221,34980
1336154996,2,MURFREESBORO ORAL SURGERY,,,,,,,1120 DOW ST,,MURFREESBORO,TN,1223S0112X,37130,37130,34980
1376558171,2,"DERMATOLOGY CONSULTANTS, PC",,,,,,,4230 HARDING PIKE,SUITE 609E,NASHVILLE,TN,174400000X,37205,37205,34980
1508871302,2,"CARTHAGE FAMILY PRACTICE SPECIALISTS, PC",,,,,,,133 HOSPITAL DR,SUITE 500,CARTHAGE,TN,207Q00000X,37030,37030,34980
1851306682,2,"NEUROSURGICAL GROUP OF NASHVILLE,PC",,,,,,,300 20TH AVE N,STE 106,NASHVILLE,TN,207T00000X,37203,37203,34980
1972518579,2,JOHN DOUGLAS EVANS,,,,,,,919 CONFERENCE DR,UNIT 4,GOODLETTSVILLE,TN,3336C0003X,37072,37072,34980
1366457962,2,NASHVILLE PHARMACY SERVICES LLC,,,,,,,719 THOMPSON LN STE 57100,,NASHVILLE,TN,3336C0003X,37204,37204,34980
1952316580,2,GREENBRIER PHARMACY LLC,,,,,,,2239 HIGHWAY 41 S STE A,,GREENBRIER,TN,3336C0003X,37073,37073,34980
1124033568,2,MID TENNESSEE NEONATOLOGY ASSOCIATES PC,,,,,,,2300 PATTERSON ST,,NASHVILLE,TN,2080N0001X,37203,37203,34980
1093721128,2,WALGREEN CO.,,,,,,,4201 NOLENSVILLE PIKE,,NASHVILLE,TN,333600000X,37211,37211,34980
1568477990,2,DEPARTMENT OF VETERANS AFFAIRS NASHVILLE,,,,,,,1310 24TH AVE S,,NASHVILLE,TN,286500000X,37212,37212,34980
1184630998,2,WALTON CS-XXI PC,,,,,,,1068B MIDDLE TENNESEE BLVD,,MURFREESBORO,TN,111N00000X,37130,37130,34980
1023025475,2,"WESLEY & KLIPPENSTEIN, PC",,,,,,,1800 CHURCH ST,SUITE 100,NASHVILLE,TN,207WX0200X,37203,37203,34980
1912914920,2,WALGREEN CO,,,,,,,3389 MEMORIAL BLVD,,MURFREESBORO,TN,333600000X,37129,37129,34980
1427065440,2,WALGREEN CO,,,,,,,805 NASHVILLE HWY,,COLUMBIA,TN,333600000X,38401,38401,34980
1336156355,2,WALGREEN CO,,,,,,,3880 DICKERSON PIKE,,NASHVILLE,TN,333600000X,37207,37207,34980
1972510998,2,WALGREEN CO,,,,,,,2909 MURFREESBORO PIKE,,ANTIOCH,TN,333600000X,37013,37013,34980
1295742252,2,WALGREEN CO,,,,,,,1801 GALLATIN PIKE N,,MADISON,TN,333600000X,37115,37115,34980
1821005828,2,WALGREEN CO,,,,,,,2244 MURFREESBORO PIKE,,NASHVILLE,TN,333600000X,37217,37217,34980
1558378554,2,WALGREEN CO,,,,,,,2421 LEBANON PIKE,,NASHVILLE,TN,333600000X,37214,37214,34980
1376550376,2,WALGREEN CO,,,,,,,5555 EDMONDSON PIKE,,NASHVILLE,TN,333600000X,37211,37211,34980
1144237140,2,WALGREEN CO,,,,,,,4001 CENTRAL PIKE,,HERMITAGE,TN,333600000X,37076,37076,34980
1962419960,2,WALGREEN CO,,,,,,,1509 MURFREESBORO RD,,FRANKLIN,TN,333600000X,37067,37067,34980
1780691782,2,WALGREEN CO,,,,,,,5301 HARDING PIKE,,NASHVILLE,TN,333600000X,37205,37205,34980
1629085626,2,WALGREEN CO,,,,,,,5429 NOLENSVILLE RD,,NASHVILLE,TN,333600000X,37211,37211,34980
1538176532,2,WALGREEN CO,,,,,,,5006 OLD HICKORY BLVD,,HERMITAGE,TN,333600000X,37076,37076,34980
1649287657,2,WALGREEN CO,,,,,,,1301 BELL RD,,ANTIOCH,TN,333600000X,37013,37013,34980
1376550384,2,WALGREEN CO,,,,,,,365 NEW SHACKLE ISLAND RD,,HENDERSONVILLE,TN,333600000X,37075,37075,34980
1285641290,2,WALGREEN CO,,,,,,,8110 HIGHWAY 100,,NASHVILLE,TN,333600000X,37221,37221,34980
1225045230,2,WALGREEN CO,,,,,,,101 FRANKLIN RD,,BRENTWOOD,TN,333600000X,37027,37027,34980
1881601995,2,CLINICCARE LLC,,,,,,,575 E BLEDSOE ST,SUITE 6B,GALLATIN,TN,207R00000X,37066,37066,34980
1699782722,2,AEGIS SCIENCES CORPORATION,,,,,,,515 GREAT CIRCLE RD,,NASHVILLE,TN,291U00000X,37228,37228,34980
1902813918,2,WALGREEN CO,,,,,,,1008 CENTER POINT PL,,FRANKLIN,TN,333600000X,37064,37064,34980
1811904824,2,WALGREEN CO,,,,,,,1451 NEW HIGHWAY 96 W,,FRANKLIN,TN,333600000X,37064,37064,34980
1366459372,2,WALGREEN CO,,,,,,,806 NISSAN DR,,SMYRNA,TN,333600000X,37167,37167,34980
1538176235,2,"TENNESSEE HEALTHCARE PARTNERS, LLC",,,,,,,309 QUE CREEK CIRCLE,SUITE D,SMYRNA,TN,207R00000X,37167,37167,34980
1467460725,2,"SOUTHERN RADIOLOGY ASSOCIATES, PLLC",,,,,,,1224 TROTWOOD AVE,,COLUMBIA,TN,2085R0202X,38401,38401,34980
1164439774,2,"SOUTHERN SPORTS MEDICINE AND ORTHOPAEDIC CENTER, P.C.",,,,,,,4230 HARDING RD,SUITE 900,NASHVILLE,TN,174400000X,37205,37205,34980
1649287269,2,BAPTIST PLAZA SURGICARE LP,,,,,,,2004 HAYES STREET,SUITE 450,NASHVILLE,TN,261QA1903X,37203,37203,34980
1194733717,2,MMDS OF NASHVILLE IDTF LLC,,,,,,,9081 LEBANON RD,SUITE B,MT JULIET,TN,293D00000X,37122,37122,34980
1407864697,2,MID-STATE NEUROSURGERY PC,,,,,,,1800 MEDICAL CENTER PKWY,SUITE 300,MURFREESBORO,TN,174400000X,37129,37129,34980
1770591398,2,"ASSOCIATES IN GENERAL SURGERY, PLLC",,,,,,,3443 DICKERSON PIKE,SUITE 600,NASHVILLE,TN,174400000X,37207,37207,34980
1972511665,2,GERIATRIC CONSULTING GROUP PC,,,,,,,132 MAPLE ROW BLVD STE 550,,HENDERSONVILLE,TN,174400000X,37075,37075,34980
1679581433,2,TENNESSEE MEDICINE & PEDIATRICS PC,,,,,,,741 PRESIDENT PLACE,SUITE 200,SMYRNA,TN,207R00000X,37167,37167,34980
1700894508,2,"COOL SPRINGS FAMILY MEDICINE, PLC",,,,,,,4091 MALLORY LN,SUITE 118,FRANKLIN,TN,207Q00000X,37067,37067,34980
1972512259,2,JAMES L. BOERNER MD PC,,,,,,,507 HIGHLAND TER,,MURFREESBORO,TN,207V00000X,37130,37130,34980
1326057001,2,"MIDDLE TENNESSEE CENTER FOR LUNG DISEASE, PC",,,,,,,1800 MEDICAL CENTER PKWY STE 310,,MURFREESBORO,TN,174400000X,37129,37129,34980
1407865785,2,GETHSEMANE CARDIOVASCULAR CLINIC,,,,,,,1602 W NORTHFIELD BLVD,SUITE 511 & 512,MURFREESBORO,TN,207RC0000X,37129,37129,34980
1770593345,2,"MIDDLE TENNESSEE FAMILY WELLNESS GROUP, PC",,,,,,,353 NEW SHACKLE ISLAND RD,SUITE 122B,HENDERSONVILLE,TN,207Q00000X,37075,37075,34980
1295745867,2,"RESPIRATORY CARE CONSULTING SERVICES, INC.",,,,,,,604 BURTON DR,,FRANKLIN,TN,293D00000X,37067,37067,34980
1831109446,2,TN DEPT OF MENTAL HEALTH AND DEVELOPMENTAL DISABILITIES,,,,,,,425 5TH AVE N,,NASHVILLE,TN,283Q00000X,37243,37243,34980
1093725533,2,"MID STATE MEDICAL GROUP, LLC",,,,,,,1525 HUNT CLUB BLVD,SUITE 600,GALLATIN,TN,207R00000X,37066,37066,34980
1659381093,2,COMMUNITY PHARMACY CARE INC,,,,,,,104 HIGHWAY 70 E,,DICKSON,TN,3336C0003X,37055,37055,34980
1043220494,2,T MICHAEL HELTON MD PLLC,,,,,,,1034 N HIGHLAND AVE,SUITE C,MURFREESBORO,TN,207Q00000X,37130,37130,34980
1588674436,2,CENTER FOR UROLOGICAL TREATMENT,,,,,,,345 23RD AVE N,SUITE 212,NASHVILLE,TN,208800000X,37203,37203,34980
1245240555,2,VA MEDICAL CENTER,,,,,,,3400 LEBANON RD,,MURFREESBORO,TN,101YP1600X,37129,37129,34980
1285644237,2,"SUMNER REGIONAL HEALTH SYSTEMS, INC",,,,,,,555 HARTSVILLE PIKE,,GALLATIN,TN,282N00000X,37066,37066,34980
1205847787,2,"COOK'S ORTHOPEDICS, INC.",,,,,,,2012 MEMORIAL BLVD,,SPRINGFIELD,TN,335E00000X,37172,37172,34980
1396756946,2,SKYLINE WOMENS HEALTH ASSOCIATES,,,,,,,1210 BRIARVILLE RD,BLDG. A,MADISON,TN,207V00000X,37115,37115,34980
1225049802,2,GREEN HILLS HEALTH & WELLNESS INC,,,,,,,329 21ST AVE N,STE 3,NASHVILLE,TN,3336C0004X,37203,37203,34980
1770594178,2,JOHN MARTIN DDS PC,,,,,,,2020 CALDWELL DR,SUITE 3,GOODLETTSVILLE,TN,1223G0001X,37072,37072,34980
1851302244,2,"COOK'S ORTHOPEDICS, INC.",,,,,,,1503 HATCHER LN,SUITE 140,COLUMBIA,TN,335E00000X,38401,38401,34980
1083625479,2,"COOK'S ORTHOPEDICS, INC.",,,,,,,1807 CHURCH ST,,NASHVILLE,TN,335E00000X,37203,37203,34980
1194736108,2,"INTEGRATED ANESTHESIA SERVICES, PLC",,,,,,,704 HIGHWAY 70 E,,DICKSON,TN,367500000X,37055,37055,34980
1528070562,2,"TUCKER ANESTHESIA SERVICES, LLC",,,,,,,105 REDBUD DR,,PORTLAND,TN,367500000X,37148,37148,34980
1003828088,2,EDWARD P BLOCHOWIAK,,,,,,,110 W FRANKLIN ST,,GALLATIN,TN,171W00000X,37066,37066,34980
1154333086,2,TENNESSEE MATERNAL-FETAL MEDICINE LLC,,,,,,,2010 CHURCH ST,SUITE 310,NASHVILLE,TN,174400000X,37203,37203,34980
1134131915,2,METROPOLITAN GOVERNMENT OF NASHVILLE AND DAVIDSON COUNTY,,,,,,,63 HERMITAGE AVE,,NASHVILLE,TN,341600000X,37210,37210,34980
1992717573,2,IROQUOIS FAMILY DENTISTRY,,,,,,,5115 HARDING PIKE STE 101,,NASHVILLE,TN,1223G0001X,37205,37205,34980
1104838606,2,"HILLCREST HEALTHCARE, LLC",,,,,,,111 PEMBERTON DR,,ASHLAND CITY,TN,314000000X,37015,37015,34980
1578575932,2,"MANOR RESPIRATORY CARE, INC.",,,,,,,190 E DIVISION ST,,MOUNT JULIET,TN,332BX2000X,37122,37122,34980
1861404139,2,"DEL MAR MEDICAL, INC.",,,,,,,198 E DIVISION ST,,MT JULIET,TN,3336L0003X,37122,37122,34980
1215940366,2,"SKIN SOLUTIONS DERMATOLOGY & SKIN CANCER SURGERY, P.C.",,,,,,,200 COOL SPRINGS BLVD,,FRANKLIN,TN,174400000X,37067,37067,34980
1184637852,2,URGENT CARE MEDICAL & DIAGNOSTIC,,,,,,,500A LONG HOLLOW PIKE,,GOODLETTSVILLE,TN,,37072,37072,34980
1619980117,2,BAPTIST HOSPITAL SYSTEMS INC,,,,,,,2000 CHURCH ST,,NASHVILLE,TN,282N00000X,37236,37236,34980
1639182504,2,GREEN HILLS CHIROPRACTIC CLINIC,,,,,,,2303 CRESTMOOR RD,,NASHVILLE,TN,111N00000X,37215,37215,34980
1790798296,2,BAPTIST HOSPITAL SYSTEMS INC,,,,,,,400 N HIGHLAND AVE,,MURFREESBORO,TN,282N00000X,37130,37130,34980
1932112620,2,"CORNERSTONE PULMONARY AND CRITICAL CARE ASSOCIATES, PLLC",,,,,,,1424 BADDOUR PARKWAY,H,LEBANON,TN,,37087,37087,34980
1457364721,2,"INSPIRIS OF TENNESSEE, INC.",,,,,,,10 CADILLAC DR,SUITE 350,BRENTWOOD,TN,363LG0600X,37027,37027,34980
1265445506,2,WILLIAMSON COUNTY HOSPITAL DISTRICT,,,,,,,4321 CAROTHERS PARKWAY,,FRANKLIN,TN,282N00000X,37067,37067,34980
1578576740,2,DICKSON COUNTY OFFICE OF COUNTY MAYOR,,,,,,,284 COWAN RD,,DICKSON,TN,3416L0300X,37055,37055,34980
1831102268,2,HIGHLAND RADIOLOGY ASSOCIATES PLLC,,,,,,,111 HIGHWAY 70 E,,DICKSON,TN,261QR0200X,37055,37055,34980
1881707537,2,STATE OF TENNESSEE,,,,,,,1216 TROTWOOD AVE,,COLUMBIA,TN,3336C0002X,38401,38401,34980
1396858973,2,HOPE FAMILY MEDICINE,,,,,,,589 STEWARTS FERRY PIKE,SUITE A,NASHVILLE,TN,,37214,37214,34980
1265546543,2,UNIVERSITY EMERGENCY PHYSICIANS,,,,,,,1411 W BADDOUR PKWY,,LEBANON,TN,207P00000X,37087,37087,34980
1437262854,2,RADNOR PSYCHIATRIC GROUP,,,,,,,5123 VIRGINIA WAY,SUITE C-11,BRENTWOOD,TN,2084P0800X,37027,37027,34980
1801900055,2,NASHVILLE BREAST CENTER,,,,,,,300 20TH AVE N STE 401,,NASHVILLE,TN,208600000X,37203,37203,34980
1578677761,2,MID-SOUTH CARDIOLOGY,,,,,,,1423 W. BADDOUR PKWY,,LEBANON,TN,207RC0000X,37087,37087,34980
1871607580,2,"SAINT THOMAS CARDIOLOGY CONSULTANTS, PC",,,,,,,4230 HARDING PIKE,SUITE 530,NASHVILLE,TN,207RC0000X,37205,37205,34980
1710091681,2,"C. SUE VANBLARICUM, DDS, PC",,,,,,,412 COLLEGE ST,,LAFAYETTE,TN,1223G0001X,37083,37083,34980
1912011909,2,E HARTMAN LLC,,,,,,,397 WALLACE RD,SUITE 405,NASHVILLE,TN,3336C0003X,37211,37211,34980
1730293721,2,FAIRVIEW PHARMACY INC,,,,,,,2243 FAIRVIEW BLVD,,FAIRVIEW,TN,3336C0003X,37062,37062,34980
1194839886,2,L.A.S. THERAPY NETWORK SPEECH REHABILITATION & EDUCATION CONSULTATION,,,,,,,611 N 5TH ST,,NASHVILLE,TN,235Z00000X,37207,37207,34980
1003921339,2,SIZEWISE RENTALS LLC,,,,,,,1205 ANTIOCH PIKE,STE A,NASHVILLE,TN,332B00000X,37211,37211,34980
1760598122,2,CHATWOOD PHARMACY INC,,,,,,,2134 BANDYWOOD DR,,NASHVILLE,TN,3336C0003X,37215,37215,34980
1588770960,2,"PRESTON DENTAL CARE, PLLC",,,,,,,342 HENSLEE DR,,DICKSON,TN,122300000X,37055,37055,34980
1043326002,2,CHRISTIAN F VISSERS MD PC,,,,,,,2400 PATTERSON ST,SUITE 102,NASHVILLE,TN,207XX0005X,37203,37203,34980
1760598841,2,"MY T NGUYEN, M.D., P.C.",,,,,,,3441 DICKERSON PIKE,SARAH CANNON CANCER CENTER,NASHVILLE,TN,2085R0001X,37207,37207,34980
1659487494,2,"CHILDREN AND ADULTS MEDICAL GROUP, LLC",,,,,,,4220 HARDING RD,,NASHVILLE,TN,261QM1300X,37205,37205,34980
1255448825,2,ASPEN GROVE DENTAL ASSOCIATES INC.,,,,,,,342 COOL SPRINGS BLVD,SUITE 102,FRANKLIN,TN,122300000X,37067,37067,34980
1972610574,2,STATE OF TENNESSEE,,,,,,,1216 TROTWOOD AVE,,COLUMBIA,TN,251K00000X,38401,38401,34980
1477660967,2,WILLIAM G. CRADDOCK,,,,,,,104 GARNER AVE,,MADISON,TN,332BC3200X,37115,37115,34980
1912014861,2,RENEWAL HOUSE INC.,,,,,,,3410 CLARKSVILLE PIKE,,NASHVILLE,TN,324500000X,37218,37218,34980
1700993656,2,APRIA HEALTHCARE LLC,,,,,,,226 W CASTLE ST,,MURFREESBORO,TN,332B00000X,37129,37129,34980
1235246968,2,TOTAL RENAL CARE INC,,,,,,,537 STONECREST PKWY,,SMYRNA,TN,261QE0700X,37167,37167,34980
1184732703,2,AIR AFFILIATES INC,,,,,,,5201 ALABAMA AVE,,NASHVILLE,TN,332B00000X,37209,37209,34980
1255448015,2,APRIA HEALTHCARE LLC,,,,,,,245 ELLERY CT,,NASHVILLE,TN,332B00000X,37214,37214,34980
1629186044,2,COMMUNITY PHARMACY CARE INC,,,,,,,127 CRESTVIEW PARK DR,STE 100,DICKSON,TN,3336C0003X,37055,37055,34980
1881702199,2,"DICKSON MEDICAL ASSOCIATES, PC",,,,,,,110 MATHIS DR,SUITE 103,DICKSON,TN,207Q00000X,37055,37055,34980
1235247586,2,MID-STATE SURGERY PLLC,,,,,,,1800 MEDICAL CENTER PARKWAY,SUITE 430,MURFREESBORO,TN,208600000X,37129,37129,34980
1487762597,2,JOHN R MANNING M.D.,,,,,,,901 N CHARLOTTE ST,,DICKSON,TN,207Q00000X,37055,37055,34980
1578672291,2,"DEPENNDABLE FOOTCARE, PC",,,,,,,3408 BRIDGETON COVE,,ANTIOCH,TN,213ES0103X,37013,37013,34980
1578672408,2,WOMENS GROUP OF FRANKLIN,,,,,,,2023 N CAROTHERS RD,SUITE 208,FRANKLIN,TN,207V00000X,37067,37067,34980
1659480804,2,GASTON & MURRELL FAMILY DENTISTRY PLLC,,,,,,,2211 CRESTMOOR RD,,NASHVILLE,TN,261QD0000X,37215,37215,34980
1730299363,2,COSTCO WHOLESALE CORPORATION,,,,,,,98 SEABOARD LN,,BRENTWOOD,TN,3336C0003X,37027,37027,34980
1700996949,2,OMEGA REHABILITATION GROUP,,,,,,,3733 STEVENS LN,,NASHVILLE,TN,174400000X,37218,37218,34980
1720190549,2,DIALYSIS ASSOCIATES LLC,,,,,,,861 W JAMES CAMPBELL BLVD,,COLUMBIA,TN,261QE0700X,38401,38401,34980
1285745356,2,COUNTY OF MACON - OFFICE OF COUNTY EXECUTIVE,,,,,,,30 WELDON DR.,,LAFAYETTE,TN,3416L0300X,37083,37083,34980
1093826133,2,INNER VISION WOMENS ULTRASOUND PLC,,,,,,,2201 MURPHY AVE,SUITE 203,NASHVILLE,TN,2085R0202X,37203,37203,34980
1184736902,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,561 S WATER AVE,,GALLATIN,TN,261QE0700X,37066,37066,34980
1538271358,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,10519 CEDAR GROVE RD,,SMYRNA,TN,261QE0700X,37167,37167,34980
1548372360,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,106 MOORELAND DR,,SPRINGFIELD,TN,261QE0700X,37172,37172,34980
1992817712,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,1120 LAKEVIEW DR,STE 400,FRANKLIN,TN,261QE0700X,37067,37067,34980
1801908629,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,220 W MAPLEWOOD LN,,NASHVILLE,TN,261QE0700X,37207,37207,34980
1457462962,2,BRIAN S. BIESMAN,,,,,,,345 23RD AVE N STE 416,,NASHVILLE,TN,174400000X,37203,37203,34980
1619088960,2,"SOMAYAJI GASTROENTEROLOGY GROUP, PC",,,,,,,2010 CHURCH ST,SUITE 508,NASHVILLE,TN,207RG0100X,37203,37203,34980
1366554180,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,344 WHITE BRIDGE PIKE,,NASHVILLE,TN,261QE0700X,37209,37209,34980
1710099536,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,1001 RIVERSIDE DR,,NASHVILLE,TN,261QE0700X,37206,37206,34980
1619088119,2,TOP FLIGHT MEDICAL GROUP PLLC,,,,,,,1910 CHURCH ST,2ND FLOOR,NASHVILLE,TN,174400000X,37203,37203,34980
1972615946,2,SUSAN DONAGHEY MD APMC,,,,,,,1819 WARD DR STE 101,,MURFREESBORO,TN,261QP2300X,37129,37129,34980
1730290255,2,"HERMITAGE FAMILY & COSMETIC DENTISTRY, P.C.",,,,,,,260 JACKSON MEADOWS DR,,HERMITAGE,TN,1223G0001X,37076,37076,34980
1770694119,2,HERITAGE RETIREMENT FACILITIES LLC,,,,,,,900 HERITAGE WAY,,BRENTWOOD,TN,314000000X,37027,37027,34980
1710098033,2,SANDERS MEDICAL GROUP,,,,,,,316 E MAIN ST,SUITE C,GALLATIN,TN,207Q00000X,37066,37066,34980
1538270673,2,METROPOLITAN GOVERNMENT OF NASHVILLE AND DAVIDSON CITY EMPS,,,,,,,311 23RD AVE N,,NASHVILLE,TN,251K00000X,37203,37203,34980
1629180443,2,"DIALYSIS ASSOCIATES, LLC",,,,,,,923 S BROADWAY ST,,PORTLAND,TN,261QE0700X,37148,37148,34980
1346342573,2,SEVEN SPRINGS ORTHOPAEDICS AND SPORTS MEDICINE,,,,,,,317 SEVEN SPRINGS WAY,STE 101,BRENTWOOD,TN,204C00000X,37027,37027,34980
1447352372,2,"PROVIDENCE DENTAL CARE, INC.",,,,,,,684 N MOUNT JULIET RD,,MOUNT JULIET,TN,261QD0000X,37122,37122,34980
1093817165,2,BELLE MEADE FAMILY DENTISTRY,,,,,,,104 KENNER AVE STE 101,,NASHVILLE,TN,1223G0001X,37205,37205,34980
1275635286,2,B-Z CORP,,,,,,,85 WHITE BRIDGE ROAD,,NASHVILLE,TN,333600000X,37205,37205,34980
1164524146,2,"ON-CALL MEDICAL EQUIPMENT AND SUPPLY, INC.",,,,,,,337 S CUMBERLAND ST,SUITE B,LEBANON,TN,3336C0003X,37087,37087,34980
1871695304,2,ANTHONY R. TOGRYE D.D.S P.C,,,,,,,152 HERITAGE PARK DR,,MURFREESBORO,TN,1223X0400X,37129,37129,34980
1356444699,2,"DICKSON MEDICAL ASSOCIATES, PC",,,,,,,114 HIGHWAY 70 E,,DICKSON,TN,208000000X,37055,37055,34980
1972606218,2,"DICKSON MEDICAL ASSOCIATES, PC",,,,,,,758 HIGHWAY 46 S,,DICKSON,TN,207Q00000X,37055,37055,34980
1699878934,2,"DICKSON MEDICAL ASSOCIATE, PC",,,,,,,768 HIGHWAY 46 S,,DICKSON,TN,207Q00000X,37055,37055,34980
1689777922,2,"DICKSON MEDICAL ASSOCIATES, PC",,,,,,,704 E COLLEGE ST,,DICKSON,TN,208600000X,37055,37055,34980
1679675052,2,FAMILY & COSMETIC DENTISTRY OF SMYRNA,,,,,,,780 NISSAN DR,,SMYRNA,TN,1223G0001X,37167,37167,34980
1669575858,2,COLUMBIA MEDICAL GROUP-CENTENNIAL INC,,,,,,,2400 PATTERSON ST,SUITE 115,NASHVILLE,TN,174400000X,37203,37203,34980
1518060524,2,MARYLAND FARMS FAMILY DENTISTRY,,,,,,,5111 MARYLAND WAY,SUITE 306,BRENTWOOD,TN,122300000X,37027,37027,34980
1952404964,2,PREMIER FOOTCARE PC,,,,,,,131 FRENCH LANDING DR,,NASHVILLE,TN,213E00000X,37228,37228,34980
1184727034,2,"HARRIS TEETER, LLC",,,,,,,6002 HIGHWAY #100,,NASHVILLE,TN,3336C0003X,37205,37205,34980
1598868812,2,DAVID H SELIGMAN DMD PC,,,,,,,206 ENON SPRINGS ROAD EAST,,SMYRNA,TN,1223X0400X,37167,37167,34980
1134222839,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,330 FRANKLYN PIKE RD,STE 302,BRENTWOOD,TN,333600000X,37027,37027,34980
1295838993,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,2788 MURFREESBORO RD,,ANTIOCH,TN,333600000X,37013,37013,34980
1013010719,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,903 MEMORIAL BLVD,,SPRINGFIELD,TN,333600000X,37172,37172,34980
1902909690,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,1200 GALLATIN PIKE S,,MADISON,TN,333600000X,37115,37115,34980
1639272321,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,2500 LEBANON PIKE,,NASHVILLE,TN,333600000X,37214,37214,34980
1598868291,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,101 FARRIER LN,,FRANKLIN,TN,333600000X,37064,37064,34980
1407959109,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,7112 HIGHWAY 70 S,,NASHVILLE,TN,333600000X,37221,37221,34980
1316040017,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,122 HIGHWAY 70 E,,DICKSON,TN,333600000X,37055,37055,34980
1609979319,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,1228 W MAIN ST,,LEBANON,TN,333600000X,37087,37087,34980
1245333954,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,549 W MAIN ST,,GALLATIN,TN,333600000X,37066,37066,34980
1063515773,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,2516 GALLATIN AVE,,NASHVILLE,TN,333600000X,37206,37206,34980
1881797595,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,5521 CHARLOTTE PIKE,,NASHVILLE,TN,333600000X,37209,37209,34980
1235232943,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,1300 TROTWOOD AVE,,COLUMBIA,TN,333600000X,38401,38401,34980
1053414763,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,4402 LEBANON PIKE,,HERMITAGE,TN,333600000X,37076,37076,34980
1962505677,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,4524 HARDING PIKE,,NASHVILLE,TN,333600000X,37205,37205,34980
1598868200,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,14299 OLD NASHVILLE HWY,,SMYRNA,TN,333600000X,37167,37167,34980
1407959117,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,1154 LIBERTY PIKE,,FRANKLIN,TN,333600000X,37067,37067,34980
1891898508,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,3801 HILLSBORO PIKE,,NASHVILLE,TN,333600000X,37215,37215,34980
1346343050,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,1331 MEMORIAL BLVD,,MURFREESBORO,TN,333600000X,37129,37129,34980
1437252152,2,"TENNESSEE CVS PHARMACY, L.L.C.",,,,,,,426 21ST AVE S,,NASHVILLE,TN,333600000X,37203,37203,34980
1346343068,2,TENNESSEE CVS PHARMACY LLC,,,,,,,4709 NOLENSVILLE PIKE,,NASHVILLE,TN,333600000X,37211,37211,34980
